sample_id,sample_alias,fun_experiment_id,bac_experiment_id,bioproject_id
7838625b58c9,Soil_Bar_IR_5_1,SRX5535955,SRX5536241,PRJNA526458
96e7b931a3cc,Soil_Bar_IR_5_2,SRX5535956,SRX5535810,PRJNA526458
07dd023dd30e,Soil_Bar_IR_5_3,SRX5535957,SRX5535493,PRJNA526458
e76943c35045,Soil_Bar_IR_5_4,SRX5535958,SRX5535871,PRJNA526458
1b64f8cd5dd5,Soil_Bar_IR_5_5,SRX5535959,SRX5536122,PRJNA526458
f590856c49d2,Soil_Bar_IR_50_1,SRX5536233,SRX5535743,PRJNA526458
6d1ec395823b,Soil_Bar_IR_50_2,SRX5536244,SRX5535842,PRJNA526458
6ce479b46463,Soil_Bar_IR_50_3,SRX5536243,SRX5536074,PRJNA526458
7ff824543193,Soil_Bar_IR_50_4,SRX5535630,SRX5535490,PRJNA526458
a3c06f2da010,Soil_Bar_IR_50_5,SRX5535631,SRX5536143,PRJNA526458
c9b465574924,Soil_NAS_DL_20_1,SRX5535960,SRX5535826,PRJNA526458
616c2174c7ee,Soil_NAS_DL_20_2,SRX5535945,SRX5536282,PRJNA526458
54e55452f063,Soil_NAS_DL_20_3,SRX5535611,SRX5536178,PRJNA526458
a3f7877b551f,Soil_NAS_DL_20_4,SRX5535692,SRX5535739,PRJNA526458
915834ae91e5,Soil_NAS_DL_20_5,SRX5535691,SRX5535632,PRJNA526458
58a9d332451e,Soil_NAS_DL_30_1,SRX5535694,SRX5535756,PRJNA526458
200dd34d3a09,Soil_NAS_DL_30_2,SRX5535693,SRX5536192,PRJNA526458
776d5706200b,Soil_NAS_DL_30_3,SRX5535688,SRX5535821,PRJNA526458
fffb0ff7ad48,Soil_NAS_DL_30_4,SRX5535687,SRX5535697,PRJNA526458
a59befa3a3e0,Soil_NAS_DL_30_5,SRX5535948,SRX5535720,PRJNA526458
51407f06e365,Soil_NAS_DL_5_1,SRX5536388,SRX5536105,PRJNA526458
c1c2ba5cfffa,Soil_NAS_DL_5_2,SRX5536389,SRX5535475,PRJNA526458
2c39d10c0bee,Soil_NAS_DL_5_3,SRX5536386,SRX5536281,PRJNA526458
2e9a9ceca89e,Soil_NAS_DL_5_4,SRX5536387,SRX5536006,PRJNA526458
95519896d28c,Soil_NAS_DL_5_5,SRX5536384,SRX5535861,PRJNA526458
b142c1820248,Soil_NAS_DL_50_1,SRX5535944,SRX5536115,PRJNA526458
c710d54ae2f6,Soil_NAS_DL_50_2,SRX5535932,SRX5535740,PRJNA526458
6e3d93a740bc,Soil_NAS_DL_50_3,SRX5535931,SRX5535881,PRJNA526458
aa3cd14e299a,Soil_NAS_DL_50_4,SRX5536390,SRX5536083,PRJNA526458
d83c881db2f6,Soil_NAS_DL_50_5,SRX5536391,SRX5535711,PRJNA526458
757e412d05be,Soil_NAS_IR_20_1,SRX5536385,SRX5535551,PRJNA526458
12f79f47a329,Soil_NAS_IR_20_2,SRX5536382,SRX5536279,PRJNA526458
7fa0e241db2b,Soil_NAS_IR_20_3,SRX5536383,SRX5536029,PRJNA526458
886700ef13d9,Soil_NAS_IR_20_4,SRX5535657,SRX5535729,PRJNA526458
8ab2987e6da0,Soil_NAS_IR_20_5,SRX5535656,SRX5535824,PRJNA526458
d16930eb2764,Soil_NAS_IR_30_1,SRX5535655,SRX5536035,PRJNA526458
6b75e461864d,Soil_NAS_IR_30_2,SRX5535654,SRX5535710,PRJNA526458
b11f8f6d789d,Soil_NAS_IR_30_3,SRX5535661,SRX5536407,PRJNA526458
02d9bace366a,Soil_NAS_IR_30_4,SRX5535660,SRX5536176,PRJNA526458
e17b057421d1,Soil_NAS_IR_30_5,SRX5535659,SRX5536405,PRJNA526458
6990e0b35d3c,Soil_NAS_IR_5_1,SRX5536360,SRX5535976,PRJNA526458
2d3050f094cd,Soil_NAS_IR_5_2,SRX5536361,SRX5535880,PRJNA526458
12272253a126,Soil_NAS_IR_5_3,SRX5536354,SRX5536400,PRJNA526458
6c87524a75d2,Soil_NAS_IR_5_4,SRX5536355,SRX5536088,PRJNA526458
0ec83d7c0706,Soil_NAS_IR_5_5,SRX5536356,SRX5535979,PRJNA526458
267b16d53c0e,Soil_NAS_IR_50_1,SRX5535658,SRX5535839,PRJNA526458
ca82fe4f190a,Soil_NAS_IR_50_2,SRX5535664,SRX5535975,PRJNA526458
408112a014ad,Soil_NAS_IR_50_3,SRX5535663,SRX5536337,PRJNA526458
04711bf27914,Soil_NAS_IR_50_4,SRX5536358,SRX5536265,PRJNA526458
b1284ce8baf8,Soil_NAS_IR_50_5,SRX5536359,SRX5535990,PRJNA526458
4a8ca1b43f8b,Soil_ST_DL_20_1,SRX5536357,SRX5536177,PRJNA526458
edb0c40cced5,Soil_ST_DL_20_2,SRX5536362,SRX5535554,PRJNA526458
08d286be1a3f,Soil_ST_DL_20_3,SRX5536363,SRX5536262,PRJNA526458
3980c5a9d43e,Soil_ST_DL_20_4,SRX5536368,SRX5535651,PRJNA526458
44b8f82a076d,Soil_ST_DL_30_1,SRX5536369,SRX5536169,PRJNA526458
5ad2f2ee645e,Soil_ST_DL_30_2,SRX5536370,SRX5535703,PRJNA526458
9f20704f8f1c,Soil_ST_DL_30_3,SRX5536371,SRX5536344,PRJNA526458
9b91e4c68209,Soil_ST_DL_30_4,SRX5536364,SRX5535617,PRJNA526458
f1a5c262c0c7,Soil_ST_DL_30_5,SRX5536365,SRX5536394,PRJNA526458
1576db67f5e6,Soil_ST_DL_5_1,SRX5535891,SRX5535890,PRJNA526458
d5a499631742,Soil_ST_DL_5_2,SRX5535889,SRX5536011,PRJNA526458
4968c86f2a5e,Soil_ST_DL_5_3,SRX5535886,SRX5535986,PRJNA526458
6d0a704b4fa4,Soil_ST_DL_5_4,SRX5535902,SRX5536061,PRJNA526458
dfa7fdc6a173,Soil_ST_DL_5_5,SRX5535900,SRX5535874,PRJNA526458
90be779f94ae,Soil_ST_DL_50_1,SRX5536194,SRX5535553,PRJNA526458
02486f33717a,Soil_ST_DL_50_2,SRX5536197,SRX5536173,PRJNA526458
868ca6158d2c,Soil_ST_DL_50_3,SRX5536372,SRX5535797,PRJNA526458
aaa26c1bbfdf,Soil_ST_DL_50_4,SRX5536373,SRX5536025,PRJNA526458
d4b17b7bc59d,Soil_ST_DL_50_5,SRX5535893,SRX5536268,PRJNA526458
876e00dd190d,Soil_ST_IR_20_1,SRX5535898,SRX5535752,PRJNA526458
aec12ae07ec1,Soil_ST_IR_20_2,SRX5535895,SRX5536171,PRJNA526458
d76aca1be2e3,Soil_ST_IR_20_3,SRX5535676,SRX5536264,PRJNA526458
821dd7093f8f,Soil_ST_IR_20_4,SRX5535675,SRX5535727,PRJNA526458
4f421603abf9,Soil_ST_IR_20_5,SRX5535830,SRX5535818,PRJNA526458
99ed329c7718,Soil_ST_IR_30_1,SRX5535831,SRX5536170,PRJNA526458
3319398b0d96,Soil_ST_IR_30_2,SRX5535828,SRX5535708,PRJNA526458
e87dc6d7d2c3,Soil_ST_IR_30_3,SRX5535829,SRX5535758,PRJNA526458
f025360d738c,Soil_ST_IR_30_4,SRX5535834,SRX5535755,PRJNA526458
08ae27eebc09,Soil_ST_IR_30_5,SRX5535835,SRX5536216,PRJNA526458
fbf9d0604fb5,Soil_ST_IR_5_1,SRX5536092,SRX5535760,PRJNA526458
a3cb1b81dcb1,Soil_ST_IR_5_2,SRX5536091,SRX5535483,PRJNA526458
d28f00c7f1ff,Soil_ST_IR_5_3,SRX5536094,SRX5535495,PRJNA526458
f07309ae56c8,Soil_ST_IR_5_4,SRX5536093,SRX5536172,PRJNA526458
ec54d1c3e028,Soil_ST_IR_5_5,SRX5536096,SRX5535896,PRJNA526458
8fa77bdedaa3,Soil_ST_IR_50_1,SRX5535832,SRX5535514,PRJNA526458
f2a65a04ed63,Soil_ST_IR_50_2,SRX5535833,SRX5535750,PRJNA526458
30ca3a22715d,Soil_ST_IR_50_3,SRX5535822,SRX5536263,PRJNA526458
258529a81f78,Soil_ST_IR_50_5,SRX5535823,SRX5536079,PRJNA526458
ae7ee6c7e936,Soil_Wal_DL_20_1,SRX5536095,SRX5536270,PRJNA526458
fb227f774701,Soil_Wal_DL_20_2,SRX5536098,SRX5535733,PRJNA526458
84d95d9934f2,Soil_Wal_DL_20_3,SRX5536097,SRX5535817,PRJNA526458
ec3c67ef537d,Soil_Wal_DL_20_4,SRX5536090,SRX5535838,PRJNA526458
2524fdd19461,Soil_Wal_DL_20_5,SRX5536089,SRX5536009,PRJNA526458
93b1e3541be1,Soil_Wal_DL_30_1,SRX5536199,SRX5536077,PRJNA526458
767810b2c940,Soil_Wal_DL_30_2,SRX5536106,SRX5536069,PRJNA526458
eb93b85a4252,Soil_Wal_DL_30_3,SRX5536230,SRX5535476,PRJNA526458
87bb72a234fc,Soil_Wal_DL_30_4,SRX5536117,SRX5535815,PRJNA526458
f8e8c07b98f6,Soil_Wal_DL_30_5,SRX5536119,SRX5535709,PRJNA526458
b058870cda55,Soil_Wal_DL_5_1,SRX5535567,SRX5536183,PRJNA526458
fa0a50122ac9,Soil_Wal_DL_5_2,SRX5535566,SRX5536163,PRJNA526458
a155665d04be,Soil_Wal_DL_5_3,SRX5535565,SRX5536027,PRJNA526458
72e3005f25ec,Soil_Wal_DL_5_4,SRX5535564,SRX5535906,PRJNA526458
1e16196e675b,Soil_Wal_DL_5_5,SRX5535563,SRX5536276,PRJNA526458
35fca5ea76ff,Soil_Wal_DL_50_1,SRX5536125,SRX5535588,PRJNA526458
8714415d7015,Soil_Wal_DL_50_2,SRX5536126,SRX5536289,PRJNA526458
c97c2a4892d6,Soil_Wal_DL_50_3,SRX5536127,SRX5536290,PRJNA526458
b10a5845c2fd,Soil_Wal_DL_50_4,SRX5536211,SRX5535837,PRJNA526458
dc9a0ac0ebbb,Soil_Wal_DL_50_5,SRX5536212,SRX5536308,PRJNA526458
062d7875b5ed,Soil_Wal_IR_20_1,SRX5535562,SRX5535857,PRJNA526458
d6c682e572da,Soil_Wal_IR_20_2,SRX5535561,SRX5535568,PRJNA526458
235cd55408fc,Soil_Wal_IR_20_3,SRX5535560,SRX5535811,PRJNA526458
570a49651cac,Soil_Wal_IR_20_4,SRX5535559,SRX5536271,PRJNA526458
1ac5b0b7041f,Soil_Wal_IR_20_5,SRX5535558,SRX5536073,PRJNA526458
ad3af99a327e,Soil_Wal_IR_30_1,SRX5535643,SRX5536404,PRJNA526458
17067a5f3dd8,Soil_Wal_IR_30_2,SRX5535644,SRX5535473,PRJNA526458
59859a095fee,Soil_Wal_IR_30_3,SRX5535641,SRX5536336,PRJNA526458
96c67936159f,Soil_Wal_IR_30_4,SRX5535642,SRX5535487,PRJNA526458
09038e8a4305,Soil_Wal_IR_30_5,SRX5535639,SRX5535870,PRJNA526458
e3df21021243,Soil_Wal_IR_5_1,SRX5535922,SRX5535795,PRJNA526458
1f889aed6e56,Soil_Wal_IR_5_2,SRX5535921,SRX5535786,PRJNA526458
f11a64a03259,Soil_Wal_IR_5_3,SRX5535924,SRX5536048,PRJNA526458
e47cba6a5cb9,Soil_Wal_IR_5_4,SRX5535486,SRX5536010,PRJNA526458
df37f4cc2c44,Soil_Wal_IR_5_5,SRX5535471,SRX5536180,PRJNA526458
02c2bbb37d84,Soil_Wal_IR_50_1,SRX5535640,SRX5535705,PRJNA526458
188c0d36e5e1,Soil_Wal_IR_50_2,SRX5535637,SRX5535702,PRJNA526458
487b02d5ebe7,Soil_Wal_IR_50_3,SRX5535638,SRX5536242,PRJNA526458
d0f65cfad4e5,Soil_Wal_IR_50_4,SRX5535645,SRX5535972,PRJNA526458
a70d63678a42,Soil_Wal_IR_50_5,SRX5535646,SRX5536342,PRJNA526458
84fde5938bd9,FA1,SRX5571925,SRX5551910,PRJNA528359
42ad71094edc,FA2,SRX5571924,SRX5551909,PRJNA528359
4158aab82f22,FA3,SRX5571927,SRX5551912,PRJNA528359
64aa4fd4f8b9,FA4,SRX5571926,SRX5551911,PRJNA528359
3bd2e67a43aa,FA5,SRX5571921,SRX5551914,PRJNA528359
33fba0716bf8,FA6,SRX5571920,SRX5551913,PRJNA528359
04a1119c0a3f,FB1,SRX5571923,SRX5551916,PRJNA528359
5e3854887907,FB2,SRX5571922,SRX5551915,PRJNA528359
771702168d0c,FB3,SRX5571919,SRX5551908,PRJNA528359
9a400a8f6d0c,FB4,SRX5571918,SRX5551907,PRJNA528359
5750a877f75b,FB5,SRX5571933,SRX5551918,PRJNA528359
3ff54577da52,FB6,SRX5571932,SRX5551917,PRJNA528359
83d73a7e7222,FC1,SRX5571935,SRX5551920,PRJNA528359
f0215973e4d3,FC2,SRX5571934,SRX5551919,PRJNA528359
17c799318646,FC3,SRX5571929,SRX5551922,PRJNA528359
52611badc7e9,FC4,SRX5571928,SRX5551921,PRJNA528359
55f3edd95ed0,FC5,SRX5571931,SRX5551924,PRJNA528359
eb418422b584,FC6,SRX5571930,SRX5551923,PRJNA528359
2878e4d9d646,Y1,SRX6354512,SRX6354566,PRJNA550037
08168ccbc189,Y10,SRX6354543,SRX6354555,PRJNA550037
c2ef40fffcfa,Y11,SRX6354508,SRX6354516,PRJNA550037
11bef7f12b1a,Y12,SRX6354505,SRX6354530,PRJNA550037
83551bf4f84e,Y13,SRX6354511,SRX6354565,PRJNA550037
d055d98e8982,Y14,SRX6354560,SRX6354561,PRJNA550037
b4f896f8c250,Y15,SRX6354573,SRX6354558,PRJNA550037
65b73cdbe0e7,Y16,SRX6354500,SRX6354524,PRJNA550037
bc529b5e6173,Y17,SRX6354525,SRX6354517,PRJNA550037
55c0f5895f00,Y18,SRX6354531,SRX6354514,PRJNA550037
4b788d320941,Y19,SRX6354564,SRX6354549,PRJNA550037
398bc82e6921,Y2,SRX6354557,SRX6354562,PRJNA550037
fe1ef11c466e,Y20,SRX6354538,SRX6354544,PRJNA550037
77b43bc2bd7f,Y21,SRX6354541,SRX6354547,PRJNA550037
29820316ec80,Y22,SRX6354498,SRX6354526,PRJNA550037
5a4ac25e9cbe,Y23,SRX6354507,SRX6354510,PRJNA550037
1b38383054dc,Y24,SRX6354535,SRX6354528,PRJNA550037
f685076168bc,Y25,SRX6354529,SRX6354568,PRJNA550037
48e0b21bc311,Y26,SRX6354501,SRX6354499,PRJNA550037
d3971b694abc,Y27,SRX6354552,SRX6354522,PRJNA550037
538bcdc88e23,Y28,SRX6354509,SRX6354523,PRJNA550037
dfc3bcbfc191,Y29,SRX6354572,SRX6354520,PRJNA550037
fb3033901087,Y3,SRX6354571,SRX6354559,PRJNA550037
c2bbc7fec656,Y30,SRX6354515,SRX6354513,PRJNA550037
0540376ab69c,Y31,SRX6354536,SRX6354550,PRJNA550037
9c1917480d8b,Y32,SRX6354539,SRX6354545,PRJNA550037
552bac50d31b,Y33,SRX6354542,SRX6354554,PRJNA550037
2a72bfd85a60,Y34,SRX6354502,SRX6354534,PRJNA550037
ef8fba2a9caa,Y35,SRX6354506,SRX6354532,PRJNA550037
d218849ff9b0,Y36,SRX6354503,SRX6354527,PRJNA550037
4b385402a7da,Y37,SRX6354569,SRX6354567,PRJNA550037
27fda42760a4,Y38,SRX6354504,SRX6354563,PRJNA550037
dd55434febc1,Y4,SRX6354553,SRX6354521,PRJNA550037
cfbed47b1982,Y5,SRX6354533,SRX6354518,PRJNA550037
4aa7b2f9c10c,Y6,SRX6354556,SRX6354519,PRJNA550037
7202a28ff4fc,Y7,SRX6354570,SRX6354548,PRJNA550037
ea3aff7b07a9,Y8,SRX6354537,SRX6354551,PRJNA550037
0ee6cf86347c,Y9,SRX6354540,SRX6354546,PRJNA550037
fa3cf429c1a5,1A_1,SRX6754082,SRX6755045,PRJNA561410_PRJNA561568
614a658b5dac,1A_2,SRX6754072,SRX6755036,PRJNA561410_PRJNA561568
49beed8b900c,1A_3,SRX6754068,SRX6755030,PRJNA561410_PRJNA561568
a696820a0b52,1B_1,SRX6754083,SRX6755044,PRJNA561410_PRJNA561568
0103e114a8a8,1B_2,SRX6754073,SRX6755043,PRJNA561410_PRJNA561568
47e097a37b8f,1B_3,SRX6754069,SRX6755039,PRJNA561410_PRJNA561568
84f319e74940,1C_1,SRX6754084,SRX6755042,PRJNA561410_PRJNA561568
01808b46081c,1C_2,SRX6754078,SRX6755041,PRJNA561410_PRJNA561568
a76b791a177d,1C_3,SRX6754074,SRX6755038,PRJNA561410_PRJNA561568
e93b56b9516f,2A_1,SRX6754085,SRX6755040,PRJNA561410_PRJNA561568
8fa18108b167,2A_2,SRX6754079,SRX6755037,PRJNA561410_PRJNA561568
a2a324a2d4cd,2A_3,SRX6754075,SRX6755031,PRJNA561410_PRJNA561568
87b4386c9566,2B_1,SRX6754080,SRX6755034,PRJNA561410_PRJNA561568
25a1545dd3e5,2B_2,SRX6754076,SRX6755032,PRJNA561410_PRJNA561568
fe96c29f1c11,2B_3,SRX6754070,SRX6755028,PRJNA561410_PRJNA561568
41509b2394fe,2C_1,SRX6754081,SRX6755035,PRJNA561410_PRJNA561568
ff4560fc889e,2C_2,SRX6754077,SRX6755033,PRJNA561410_PRJNA561568
8e42f030f9ab,2C_3,SRX6754071,SRX6755029,PRJNA561410_PRJNA561568
8f50d70c5c44,10CB,SRX7739599,SRX7739662,PRJNA606949
04284e065532,10CT,SRX7739600,SRX7739663,PRJNA606949
0b8759d8a568,10DB,SRX7739601,SRX7739664,PRJNA606949
d522d63409e5,10DT,SRX7739602,SRX7739665,PRJNA606949
1686495dbce6,10SB,SRX7739604,SRX7739666,PRJNA606949
9869fdd1f200,10ST,SRX7739605,SRX7739667,PRJNA606949
29824c21f57a,11CB,SRX7739606,SRX7739685,PRJNA606949
f27e2d1fbf4a,11CT,SRX7739607,SRX7739686,PRJNA606949
d10c06752716,11DB,SRX7739608,SRX7739687,PRJNA606949
fdf9dc48d498,11DT,SRX7739609,SRX7739688,PRJNA606949
1251dec3876e,11SB,SRX7739610,SRX7739689,PRJNA606949
6e85e163e801,11ST,SRX7739611,SRX7739690,PRJNA606949
22917eb0d576,12CB,SRX7739612,SRX7739691,PRJNA606949
2d0385a2e65e,12CT,SRX7739613,SRX7739692,PRJNA606949
6f684d40686e,12DB,SRX7739615,SRX7739693,PRJNA606949
6d1d19b2a8c3,12DT,SRX7739616,SRX7739694,PRJNA606949
81b3fb5a8659,12SB,SRX7739617,SRX7739696,PRJNA606949
39986111dba5,12ST,SRX7739618,SRX7739697,PRJNA606949
12958c871c27,1CB,SRX7739698,SRX7739680,PRJNA606949
1de8237ff994,1CT,SRX7739699,SRX7739681,PRJNA606949
f42be73e6ced,1DB,SRX7739700,SRX7739624,PRJNA606949
0532b09a9644,1DT,SRX7739701,SRX7739635,PRJNA606949
cf7ccdffaa8b,1SB,SRX7739702,SRX7739646,PRJNA606949
9bda20401f8f,1ST,SRX7739703,SRX7739657,PRJNA606949
6c28fa065c1e,2CB,SRX7739704,SRX7739684,PRJNA606949
c108db6e409a,2CT,SRX7739705,SRX7739695,PRJNA606949
35f9224a9c5b,2DB,SRX7739707,SRX7739706,PRJNA606949
bb4750a93121,2DT,SRX7739708,SRX7739669,PRJNA606949
d843a68e97b3,2SB,SRX7739709,SRX7739682,PRJNA606949
61c256394133,2ST,SRX7739710,SRX7739581,PRJNA606949
de0406a3b08c,3CB,SRX7739711,SRX7739592,PRJNA606949
f58ad2183c8e,3CT,SRX7739712,SRX7739603,PRJNA606949
0c50aa521fe2,3DB,SRX7739713,SRX7739614,PRJNA606949
99dd9a178941,3DT,SRX7739714,SRX7739619,PRJNA606949
5cac32eca13f,3SB,SRX7739715,SRX7739620,PRJNA606949
896ebd7ca632,3ST,SRX7739668,SRX7739621,PRJNA606949
aebd2fe926b0,4CB,SRX7739670,SRX7739622,PRJNA606949
ff84f116b8e4,4CT,SRX7739671,SRX7739623,PRJNA606949
26e5de1b86fd,4DB,SRX7739672,SRX7739625,PRJNA606949
d8e6f9e28246,4DT,SRX7739673,SRX7739626,PRJNA606949
4dfafd44b2b5,4SB,SRX7739674,SRX7739627,PRJNA606949
2d3499f60d58,4ST,SRX7739675,SRX7739628,PRJNA606949
355f697ec40b,5CB,SRX7739676,SRX7739629,PRJNA606949
3abba2b1cf49,5CT,SRX7739677,SRX7739630,PRJNA606949
c12aced60055,5DB,SRX7739678,SRX7739631,PRJNA606949
905e9ba656c2,5DT,SRX7739679,SRX7739632,PRJNA606949
962a508b81d3,5SB,SRX7739683,SRX7739633,PRJNA606949
5bfc4c9e8832,5ST,SRX7739572,SRX7739634,PRJNA606949
912de27cf939,6CB,SRX7739573,SRX7739636,PRJNA606949
42ab66631f2f,6CT,SRX7739574,SRX7739637,PRJNA606949
cffd46783cf8,6DB,SRX7739575,SRX7739638,PRJNA606949
da43d368e699,6DT,SRX7739576,SRX7739639,PRJNA606949
ff3d78830192,6SB,SRX7739577,SRX7739640,PRJNA606949
25eb9f37856d,6ST,SRX7739578,SRX7739641,PRJNA606949
8feed8460b47,7CB,SRX7739579,SRX7739642,PRJNA606949
a004f2272b0b,7CT,SRX7739580,SRX7739643,PRJNA606949
d89fb7cbf109,7DB,SRX7739582,SRX7739644,PRJNA606949
e89a3a89fa74,7DT,SRX7739583,SRX7739645,PRJNA606949
a5176a96d809,7SB,SRX7739584,SRX7739647,PRJNA606949
49c56659b513,7ST,SRX7739585,SRX7739648,PRJNA606949
06939956e79e,8CB,SRX7739586,SRX7739649,PRJNA606949
adf312392ff7,8CT,SRX7739587,SRX7739650,PRJNA606949
12f5e9d1524c,8DB,SRX7739588,SRX7739651,PRJNA606949
6274ac507e27,8DT,SRX7739589,SRX7739652,PRJNA606949
945dd40dbd22,8SB,SRX7739590,SRX7739653,PRJNA606949
8c3fe8ed26d3,8ST,SRX7739591,SRX7739654,PRJNA606949
5227ee539848,9CB,SRX7739593,SRX7739655,PRJNA606949
dbf02754635c,9CT,SRX7739594,SRX7739656,PRJNA606949
15d2f0c1ff8a,9DB,SRX7739595,SRX7739658,PRJNA606949
a97cc56a10ff,9DT,SRX7739596,SRX7739659,PRJNA606949
614d75727509,9SB,SRX7739597,SRX7739660,PRJNA606949
c7ff597f597f,9ST,SRX7739598,SRX7739661,PRJNA606949
